category,rating,reviews_count,title,price,author,link
Historical Fiction,4.3,26,Ashoka: Lion of Maurya,INR 208,Ashok. K Banker,https://amazon.in/dp/9385152955
Historical Fiction,4,1,Beneath a Scarlet Sky: A Novel,INR 129,Mark Sullivan,https://amazon.in/Beneath-Scarlet-Sky-Mark-Sullivan-ebook/dp/B01L1CEZ6K
Historical Fiction,4.5,107,Meluhache Mrityunjay: The Immortals of Meluha-Marathi,INR 190,Amish,https://amazon.in/Meluhache-Mrityunjay-Immortals-Meluha-Marathi-Amish/dp/9381626642
Historical Fiction,4.6,217,The Book Thief,INR 229,Markus Zusak,https://amazon.in/Book-Thief-Markus-Zusak-ebook/dp/B0031R5K72
Historical Fiction,3,2,Dragon Teeth,INR 319,Michael Crichton,https://amazon.in/Dragon-Teeth-Michael-Crichton/dp/0008241902
Historical Fiction,4.6,64,The Oath of the Vayuputras (Tamil),INR 222,Amish,https://amazon.in/Oath-Vayuputras-Tamil-Amish/dp/9385152327
Historical Fiction,4.4,5,VALLEY OF THE KINGS: The 18th Dynasty,INR 129,Terrance Coffey,https://amazon.in/VALLEY-KINGS-Dynasty-Terrance-Coffey-ebook/dp/B01EG5NGFA
Historical Fiction,3.9,8,Emperor Chandragupta,INR 221,Adity Kay,https://amazon.in/Emperor-Chandragupta-Adity-Kay/dp/9350095688
Historical Fiction,4.4,68,The Immortals of Meluha (Shiva Trilogy),INR 200,Amish Tripathi,https://amazon.in/Immortals-Meluha-Shiva-Trilogy/dp/9382618465
Historical Fiction,3,2,Dragon Teeth: From the author of Jurassic Park and the creator of the original Westworld,INR 253,Michael Crichton,https://amazon.in/Dragon-Teeth-Jurassic-original-Westworld-ebook/dp/B01MSVIS9T
Historical Fiction,4.6,217,The Book Thief,INR 450,Markus Zusak,https://amazon.in/Book-Thief-Markus-Zusak/dp/0552773891
Historical Fiction,4.5,15,Raja Shivchhatrapati Babasaheb Purandare Part 1&2,INR 843,Hardcover,https://amazon.in/Raja-Shivchhatrapati-Babasaheb-Purandare-Part/dp/B013RDA24K
Historical Fiction,4.2,54,Mistress of the Throne,INR 127,Ruchir Gupta,https://amazon.in/Mistress-Throne-Ruchir-Gupta-ebook/dp/B01FAOE5BK
Historical Fiction,4.4,22,Scion of Ikshvaku (Marathi),INR 200,Amish,https://amazon.in/Scion-Ikshvaku-Marathi-Amish/dp/9385724045
Historical Fiction,4.5,77,The Oath of the Vayuputras,INR 265,Amish,https://amazon.in/Oath-Vayuputras-Amish/dp/938403004X
Historical Fiction,2.8,10,War Cry,INR 199,Wilbur Smith,https://amazon.in/War-Cry-Wilbur-Smith/dp/0008171424
Historical Fiction,4.2,205,"Siddhartha  (World Classics, Unabridged)",INR 26,Hermann Hesse,https://amazon.in/Siddhartha-World-Classics-Unabridged-Hermann-ebook/dp/B06WD8CLYH
Historical Fiction,4,1,THE PALACE OF ILLUSIONS  (Gujarati),INR 57,CHITRA BANERJEE,https://amazon.in/PALACE-ILLUSIONS-Gujarati-BANERJEE-DIVAKARUNI-ebook/dp/B01M5IFJLN
Historical Fiction,4.6,5,Three Daughters: A Novel,INR 129,Consuelo Saah Baehr,https://amazon.in/Three-Daughters-Consuelo-Saah-Baehr-ebook/dp/B00KGLV9SA
Historical Fiction,4.2,67,The Rigveda Code,INR 199,Rashmi Chendvankar,https://amazon.in/Rigveda-Code-Rashmi-Chendvankar-ebook/dp/B06XHMX6YS
Historical Fiction,4.4,7,Ikshvaku Kulathondral (Scion of Ikshvaku),INR 204,Amish,https://amazon.in/Ikshvaku-Kulathondral-Scion-Amish/dp/9385724053
Historical Fiction,4.1,88,Catch-22,INR 208,Joseph Heller,https://amazon.in/Catch-22-Joseph-Heller-ebook/dp/B0050OMJIW
Historical Fiction,4.6,76,The Secret of Nagas,INR 188,Amish Tripathi,https://amazon.in/Secret-Nagas-Amish-Tripathi/dp/9383260297
Historical Fiction,4.9,7,GABAN,INR 105,Munshi Premchand,https://amazon.in/GABAN-Munshi-Premchand-ebook/dp/B0052I3XFO
Historical Fiction,5,1,The Paradise of Glass (The Glassblower Trilogy Book 3),INR 129,Petra Durst-Benning,https://amazon.in/Paradise-Glass-Glassblower-Trilogy-Book-ebook/dp/B00TEFTA6M
Historical Fiction,4.1,71,The Count of Monte Cristo (Bantam Classics),INR 196,Alexandre Dumas,https://amazon.in/Count-Monte-Cristo-Bantam-Classics/dp/0553213504
Historical Fiction,NA,NA,The Broken Gun,INR 100,Louis L'Amour,https://amazon.in/Broken-Gun-Louis-LAmour/dp/0553248472
Historical Fiction,4.1,19,Scion of Ikshvaku (Telugu),INR 204,Amish,https://amazon.in/Scion-Ikshvaku-Telugu-Amish/dp/9385724304
Historical Fiction,4.2,54,Mistress of the Throne: The Mughal Intrigues,INR 179,Ruchir Gupta,https://amazon.in/Mistress-Throne-Intrigues-Ruchir-Gupta/dp/9382665072
Historical Fiction,NA,NA,A Column of Fire (The Kingsbridge Novels - Book 3),INR 398,Ken Follett,https://amazon.in/Column-Fire-Kingsbridge-Novels-Book/dp/1509858202
Historical Fiction,4,113,The Seal of Surya: The Legend of Ikshvaku,INR 139,Amritanshu Pandey,https://amazon.in/Seal-Surya-Legend-Ikshvaku/dp/819268105X
Historical Fiction,4.1,50,Empire of the Moghul: Raiders From the North,INR 234,Alex Rutherford,https://amazon.in/Empire-Moghul-Raiders-Alex-Rutherford/dp/0755356543
Historical Fiction,4.2,30,Memoirs of a Geisha,INR 252,Arthur Golden,https://amazon.in/Memoirs-Geisha-Arthur-Golden/dp/0099282852
Historical Fiction,4.7,41,The Nightingale,INR 269,Kristin Hannah,https://amazon.in/Nightingale-Kristin-Hannah/dp/1447283074
Historical Fiction,4.7,28,The Oath of the Vayuputras (Bengali),INR 250,Amish Tripathi,https://amazon.in/Oath-Vayuputras-Bengali-Amish-Tripathi/dp/9385152572
Historical Fiction,3.8,116,Go Set a Watchman,INR 262,Harper Lee,https://amazon.in/Go-Set-Watchman-Harper-Lee/dp/1784752460
Historical Fiction,NA,NA,A Man With Faults: A Pride and Prejudice Variation,INR 383,Lory Lilian,https://amazon.in/Man-Faults-Pride-Prejudice-Variation-ebook/dp/B071Y4TLK6
Historical Fiction,4,96,Best Kept Secret (The Clifton Chronicles series Book 3),INR 110,Jeffrey Archer,https://amazon.in/Best-Kept-Secret-Clifton-Chronicles-ebook/dp/B00AKFG15S
Historical Fiction,4.4,134,The Peshwa: The Lion and the Stallion,INR 149,Ram Sivasankaran,https://amazon.in/Peshwa-Lion-Stallion-Ram-Sivasankaran-ebook/dp/B019Q0W7Q4
Historical Fiction,4.2,269,AJAYA  : Epic of the Kaurava Clan (ROLL OF THE DICE Book 1),INR 110,Anand Neelakantan,https://amazon.in/AJAYA-Epic-Kaurava-Clan-ROLL-ebook/dp/B00H9IZ5TW
Historical Fiction,4.7,41,The Nightingale,INR 94,Kristin Hannah,https://amazon.in/Nightingale-Kristin-Hannah-ebook/dp/B00NLFVVOU
Historical Fiction,4.1,199,This Was a Man (The Clifton Chronicles Book 7),INR 199,Jeffrey Archer,https://amazon.in/This-Was-Clifton-Chronicles-Book-ebook/dp/B01BTWN6EO
Historical Fiction,4.5,50,The Secret of the Nagas,INR 158,Amish Tripathi,https://amazon.in/Secret-Nagas-Amish-Tripathi/dp/9384030082
Humour,NA,NA,"Jokes : Funniest Jokes Ever (Jokes, Best jokes , Joke books, funny books, funny jokes, jokes free,)",INR 201,Mira Brown,https://amazon.in/Jokes-Funniest-jokes-books-funny-ebook/dp/B01HNLXMN0
Humour,4.3,16,The Wit and Wisom of Nani A. Palkhivala,INR 160,Jignesh R. Shah,https://amazon.in/Wit-Wisom-Nani-Palkhivala-ebook/dp/B015HDBCNS
Humour,4.7,24,Twenties Girl,INR 262,Sophie Kinsella,https://amazon.in/Twenties-Girl-Sophie-Kinsella/dp/0552774375
Humour,NA,NA,Angry Birds Kids: 100+ Funny jokes and memes for Children (Angry Brids comics parody book) + SUPER BONUS,INR 193,Lullaby Panda,https://amazon.in/Angry-Birds-Kids-Children-comics-ebook/dp/B072JX6F8M
Humour,4.7,16,Three men on motorcycles: The Amigos ride to Ladakh,INR 258,Ketan Joshi,https://amazon.in/Three-men-motorcycles-Amigos-Ladakh-ebook/dp/B06ZZBGK8H
Humour,3.8,9,Calvin and Hobbes 1: Thereby Hangs a Tale,INR 278,Bill Watterson,https://amazon.in/Calvin-Hobbes-Thereby-Hangs-Tale/dp/0751505080
Humour,2,6,The Wit & Wisdom of Tyrion Lannister,INR 361,George R.R. Martin,https://amazon.in/Wit-Wisdom-Tyrion-Lannister/dp/0007532326
Humour,1,1,Harry Potter: Harry Potter Memes and Jokes for Kids 2017!,INR 400,Jimmy Memeson,https://amazon.in/Harry-Potter-Memes-Jokes-Kids-ebook/dp/B06XDCJ33V
Humour,5,3,Without Feathers,INR 329,Woody Allen,https://amazon.in/Without-Feathers-Woody-Allen/dp/0345336976
Humour,4,1,You Know I Love You Because You're Still Alive: Confessions of a Middle Aged Working Mom,INR 268,Lori B. Duff,https://amazon.in/Know-Because-Youre-Still-Alive-ebook/dp/B01L4HILBW
Humour,4.6,18,Binge,INR 265,Tyler Oakley,https://amazon.in/Binge-Tyler-Oakley/dp/1471162079
Humour,4.5,6,The Fall (Penguin Modern Classics),INR 240,Albert Camus,https://amazon.in/Fall-Penguin-Modern-Classics/dp/0141187948
Humour,3.7,3,143 ??-??�?????�???????????-??Ť ??-????????Ť: ??????. ????????-????????Ť  (Tweets of Para) (Tamil Edition),INR 50,Pa Raghavan ??????. ????????-????????Ť,https://amazon.in/143-%E0%AE%95-%E0%AE%B1-%E0%AE%B5%E0%AE%B0-%E0%AE%95-%E0%AE%95%E0%AE%B3%E0%AE%AE-%E0%AE%B0-%E0%AE%95%E0%AE%B5%E0%AE%A9-Tweets-ebook/dp/B07237SJ7G
Humour,NA,NA,Fourteen Days Later (Helen Grey Book 1),INR 253,Sibel Hodge,https://amazon.in/Fourteen-Days-Later-Helen-Grey-ebook/dp/B003B3O0UE
Humour,5,1,"Eric's Big Book of Humour: Some of the Funniest Jokes, Puns, Stories, & One-liners Ever. (Eric's Big Books 3)",INR 199,Eric Duck,https://amazon.in/Erics-Big-Book-Humour-One-liners-ebook/dp/B016QXIZ24
Humour,NA,NA,MEMES: Ultimate Memes & Jokes 2017 - Memes of May Book 21 - Funniest Memes on the Planet,INR 386,Morgan Memesfreeman,https://amazon.in/MEMES-Ultimate-Memes-Funniest-Planet-ebook/dp/B072JGFZ8Z
Humour,NA,NA,Desi Adult Jokes 2,INR 49,Mohini M,https://amazon.in/Desi-Adult-Jokes-2-Mohini-ebook/dp/B01ITRPNY8
Humour,NA,NA,"Religious Jokes: Church Jokes, Bible Jokes, Christian Humor, Funny Church Signs and More",INR 166,Peter Jenkins,https://amazon.in/Religious-Jokes-Church-Bible-Christian-ebook/dp/B007GYLLGK
Humour,5,2,Side Effects,INR 269,Woody Allen,https://amazon.in/Side-Effects-Woody-Allen/dp/0345343352
Humour,4.6,9,"""Who told you to join Railways?"": Memoirs of an Indian Railway officer",INR 66,Ajay Shukla,https://amazon.in/dp/B06XFDSQQD
Humour,NA,NA,Jokes for Kids: Funny Laugh-out-Loud Jokes and One-Liners for Children and Young Adults to Help Build Their Vocabulary,INR 179,Nina Riddle,https://amazon.in/Jokes-Kids-Laugh-out-Loud-One-Liners-Vocabulary-ebook/dp/B07218FSPG
Humour,3.6,5,The World According to Clarkson: The World According to Clarkson Volume 1,INR 188,Jeremy Clarkson,https://amazon.in/World-According-Clarkson/dp/0141017899
Humour,NA,NA,"Memes: Funny Manga Memes - Manga Comics Fans (Anime, Hentai)",INR 399,Memes,https://amazon.in/Memes-Funny-Manga-Comics-Hentai-ebook/dp/B01CSPU482
Humour,4.4,45,Asterix and the Missing Scroll: Album 36,INR 313,Jean-Yves Ferri,https://amazon.in/Asterix-Missing-Scroll-Album-36-ebook/dp/B012DVZPGW
Humour,NA,NA,Twilight Midnight Sun: Edward's Version of The Twilight Saga (A Parody),INR 185,E. Cullen,https://amazon.in/Twilight-Midnight-Sun-Edwards-Version-ebook/dp/B00N67QGAW
Humour,NA,NA,Speaking in Tongues: Curious Expressions from Around the World,INR 352,Ella Frances Sanders,https://amazon.in/Speaking-Tongues-Curious-Expressions-Around/dp/1910931268
Humour,NA,NA,"Funny Jokes: Funny Jokes for All Occasions (Funny Jokes, Stories & Riddles Book 8)",INR 64,Joe King,https://amazon.in/Funny-Jokes-Occasions-Stories-Riddles-ebook/dp/B06X9TBN8Q
Humour,4.3,143,Unreal Elections,INR 176,Karthik Laxman,https://amazon.in/Unreal-Elections-Karthik-Laxman/dp/0143423118
Humour,3,1,Complete Prose,INR 384,Woody Allen,https://amazon.in/Complete-Prose-Woody-Allen/dp/0330328212
Humour,3.2,5,Mini Shopaholic: (Shopaholic Book 6),INR 190,Sophie Kinsella,https://amazon.in/Mini-Shopaholic-Book-6/dp/0552774383
Humour,NA,NA,Doctor Sally (Everyman's Library P G WODEHOUSE),INR 334,P.G. Wodehouse,https://amazon.in/Doctor-Sally-Everymans-Library-WODEHOUSE/dp/1841591599
Humour,NA,NA,Lord Emsworth And Others (Everyman's Library P G WODEHOUSE),INR 329,P.G. Wodehouse,https://amazon.in/Emsworth-Others-Everymans-Library-WODEHOUSE/dp/1841591149
Humour,NA,NA,MisMatch | Romantic Comedy: Love Match Book 2 | Funny Romance,INR 272,Nana Malone,https://amazon.in/MisMatch-Romantic-Comedy-Match-Romance-ebook/dp/B00CV2D4HQ
Humour,NA,NA,Best Adult Jokes Ever 2,INR 62,E King,https://amazon.in/Best-Adult-Jokes-Ever-2-ebook/dp/B00VDHLZQ2
Humour,5,1,What Einstein Told His Barber: More Scientific Answers to Everyday Questions,INR 439,Robert Wolke,https://amazon.in/What-Einstein-Told-His-Barber/dp/0440508797
Humour,5,1,I Can't Make This Up: Life Lessons,"INR 1,357",Kevin Hart,https://amazon.in/Cant-Make-This-Up-Lessons/dp/1501155563
Humour,NA,NA,Ripley's Believe It Or Not! Prepare To Be Shocked (ANNUAL),INR 745,Ripley's Believe It,https://amazon.in/Ripleys-Believe-Prepare-Shocked-ANNUAL/dp/1893951316
Humour,NA,NA,"The Batcave of Childhood: A Kid, Inc. Comic Strip Collection (Kid, Inc. Comics Book 2)",INR 201,Charles Duffie,https://amazon.in/dp/B01MXLDMM4
Humour,3,6,Not That Kind of Girl: A Young Woman Tells You What She???s ???Learned??ť,INR 176,Lena Dunham,https://amazon.in/Not-That-Kind-Girl-Learned-ebook/dp/B00IAEVJEO
Humour,5,1,Getting Even (Vintage),INR 292,Woody Allen,https://amazon.in/Getting-Even-Vintage-Woody-Allen/dp/0394726405
"Language, Linguistics & Writing",3.7,3,English Ages 4-5: Collins Easy Learning (Collins Easy Learning Preschool),INR 56,Collins,https://amazon.in/English-Ages-4-5-Learning-Preschool/dp/0008134200
"Language, Linguistics & Writing",4.5,17,Cambridge Preparation for the Toefl Test Book with 1 CD-ROM and 8 Audio CD,INR 531,Gear,https://amazon.in/Cambridge-Preparation-Toefl-CD-ROM-Audio/dp/8175964936
"Language, Linguistics & Writing",5,1,Oxford English-Hindi Dictionary,INR 206,S.K. Verma,https://amazon.in/Oxford-English-Hindi-Dictionary-S-K-Verma/dp/019947222X
"Language, Linguistics & Writing",5,2,ABC Workbook Ages 3-5: Collins Easy Learning (Collins Easy Learning Preschool),INR 56,Collins,https://amazon.in/ABC-Workbook-Ages-3-5-Preschool/dp/0008151512
"Language, Linguistics & Writing",3.8,32,Descriptive English,INR 173,S. P. Bakshi,https://amazon.in/Descriptive-English-S-P-Bakshi/dp/9385980777
"Language, Linguistics & Writing",3.9,22,NEW ERA: Pitman New Era Shorthand,INR 85,Pitman,https://amazon.in/NEW-ERA-Pitman-New-Shorthand/dp/8131720764
"Language, Linguistics & Writing",4.5,11,Rapidex English Grammar Course,INR 128,T.K.B. Sinha,https://amazon.in/Rapidex-English-Grammar-Course-T-K-B/dp/8122314848
"Language, Linguistics & Writing",4.4,19,Oxford English Grammar Course: Advanced. With Answers CD-Rom Pack,INR 474,Swan,https://amazon.in/Oxford-English-Grammar-Course-Advanced/dp/019431250X
"Language, Linguistics & Writing",4.4,25,On Writing Wel: The Classic Guide to Writing Nonfiction (On Writing Well),INR 358,William Zinsser,https://amazon.in/Writing-Wel-Classic-Guide-Nonfiction/dp/0060891548
"Language, Linguistics & Writing",4.3,29,What I Know for Sure,INR 437,Oprah Winfrey,https://amazon.in/What-Know-Sure-Oprah-Winfrey/dp/144727766X
"Language, Linguistics & Writing",4.8,24,Autobiography of a Yogi (Marathi),INR 155,Paramahansa Yogananda,https://amazon.in/Autobiography-Yogi-Marathi-Paramahansa-Yogananda/dp/8190256254
"Language, Linguistics & Writing",4.3,10,Engrajimadhe Bola Patkan,INR 100,Abdus-Salaam Chaus,https://amazon.in/Engrajimadhe-Bola-Patkan-Abdus-Salaam-Chaus/dp/B00IQCBL02
"Language, Linguistics & Writing",4.5,27,English-English-Tamil Dictionary,INR 593,Murugan V,https://amazon.in/English-English-Tamil-Dictionary-Murugan-V/dp/0199472238
"Language, Linguistics & Writing",4.5,2,Oxford Communicative English Resource Book Class-12,INR 326,renu and neena kaul,https://amazon.in/Oxford-Communicative-English-Resource-Class-12/dp/0199461031
"Language, Linguistics & Writing",4.5,2,Reading and Rhyme Ages 3-5: Collins Easy Learning (Collins Easy Learning Preschool),INR 57,Collins,https://amazon.in/Reading-Rhyme-Ages-3-5-Preschool/dp/0008151563
"Language, Linguistics & Writing",4.1,20,Cambridge IELTS 10 Student's Book with Answers: Authentic Examination Papers from Cambridge English Language Assessment (IELTS Practice Tests),INR 345,Cambridge,https://amazon.in/Cambridge-IELTS-Students-Book-Answers/dp/1107464404
"Language, Linguistics & Writing",4.3,20,Rapidex English Speaking Course (Marathi),INR 165,PUSTAK MAHAL,https://amazon.in/Rapidex-English-Speaking-Course-Marathi/dp/8178062739
"Language, Linguistics & Writing",4.6,37,How to Read a Book,INR 295,Mortimer J. Adler,https://amazon.in/How-Read-Book-Mortimer-Adler/dp/0671212095
"Language, Linguistics & Writing",4.5,210,How to Stop Worrying and start Living,INR 93,Dale Carnegie,https://amazon.in/How-Stop-Worrying-start-Living-ebook/dp/B01D5IS0RI
"Language, Linguistics & Writing",4.4,28,Oxford English Grammar Course: Basic with Answers CD-ROM Pack,INR 474,Swan,https://amazon.in/Oxford-English-Grammar-Course-Answers/dp/0194420779
"Language, Linguistics & Writing",4.4,121,Rapidex English Speaking Course (With CD),INR 235,Editorial Board,https://amazon.in/Rapidex-English-Speaking-Course-CD/dp/9381448906
"Language, Linguistics & Writing",4.2,33,Super Fast English Part- I & II,INR 139,Paperback,https://amazon.in/Super-Fast-English-Part-II/dp/B00LC0H9QK
"Language, Linguistics & Writing",4,3,Cambridge International AS and A Level English Language Coursebook (Cambridge International Examinations),"INR 1,365",Mike Gould,https://amazon.in/Cambridge-International-Language-Coursebook-Examinations/dp/1107662273
"Language, Linguistics & Writing",3.3,15,3000 Synonyms and Antonyms (English Improvement for Success),INR 81,Sam Phillips,https://amazon.in/Synonyms-Antonyms-English-Improvement-Success/dp/8172450060
"Language, Linguistics & Writing",4.1,18,Lucent's General English,INR 305,Lucent Publication,https://amazon.in/Lucents-General-English-Lucent-Publication/dp/5111122249
"Language, Linguistics & Writing",4,139,The Quick and Easy Way to Effective Speaking,INR 190,Dale Carnegie,https://amazon.in/Quick-Easy-Way-Effective-Speaking/dp/0671724002
"Language, Linguistics & Writing",4,420,30 Days to a More Powerful Vocabulary,INR 103,Funk,https://amazon.in/30-Days-More-Powerful-Vocabulary/dp/1476749221
"Language, Linguistics & Writing",4.5,15,Oxford English Grammar course,INR 518,Swan,https://amazon.in/Oxford-English-Grammar-course-Swan/dp/0194420825
"Language, Linguistics & Writing",4.3,3,15 Practical Tips to Improve Yourself,INR 10,Paula Renaye,https://amazon.in/15-Practical-Tips-Improve-Yourself-ebook/dp/B01LZ6U07C
"Language, Linguistics & Writing",NA,NA,Phonics Ages 4-5: Collins Easy Learning (Collins Easy Learning Preschool),INR 68,Collins,https://amazon.in/Phonics-Ages-4-5-Learning-Preschool/dp/0008151644
"Language, Linguistics & Writing",4.8,14,The Routledge History of Literature in English: Britain and Ireland,INR 625,Malcolm Bradbury,https://amazon.in/Routledge-History-Literature-English-Britain/dp/0415243181
"Language, Linguistics & Writing",4,259,Mein Kampf,INR 93,Adolf Hitler,https://amazon.in/Mein-Kampf-Adolf-Hitler-ebook/dp/B01FXQCVAM
"Language, Linguistics & Writing",3.8,6,3000 Idioms and Phrases (English Improvement for Success),INR 112,Sam Phillips,https://amazon.in/Idioms-Phrases-English-Improvement-Success/dp/8172450079
"Language, Linguistics & Writing",4.6,60,Everybody Loves a Good Drought,INR 424,P. Sainath,https://amazon.in/Everybody-Loves-Good-Drought-Sainath/dp/0140259848
"Language, Linguistics & Writing",4,6,Solved Multiple Choice Questions UPSC & M.D. Entrance Examination: 1,INR 578,Dr. V.K. Chauhan,https://amazon.in/Solved-Multiple-Questions-Entrance-Examination/dp/8131911667
"Language, Linguistics & Writing",4,36,Chemistry Formulae & Definitions,INR 32,Ramanand Thakur,https://amazon.in/Chemistry-Formulae-Definitions-Ramanand-Thakur/dp/8178125234
"Language, Linguistics & Writing",4.3,4,Get Ready Practice Book for Class 10th with Answer Key: As Per New Revised CBSE Syllabus,INR 338,Sarbari Sen,https://amazon.in/Ready-Practice-Book-Class-Answer/dp/8183076181
